title,keywords,content,publish_at,id,summary,related_stocks,uuid
外資賣超台股388億元 大舉調節4檔金控股 買超鴻海2.62萬張,"['台積電', '鴻海', '金控', '中工']","台灣金融市場今 (16) 日面臨股市及匯市雙殺局面，股市大盤跳空下跌開出後，終場指數收在 19901.96 點，下跌 547.81 點，成交值 5349.09 億元；三大法人合計賣超 572.98 億元，包括新光金、第一金、台新金、玉山金等金控股均爲外資主要調節標的，而外資買超第一名則爲鴻海 (2317-TW)，外資計買超 2.62 萬張。


4 月 16 日集中市場外資賣超 388.25 億元，爲 2024 年以來第三大單日賣超金額，投信買超 16.04 億元，自營商賣超 200.78 億元，合計三大法人賣超 572.98 億元。在期貨市場部分，外資交易淨口數爲空單 591 口，未平倉合約口數淨額增加到 18386 口。


4 月 16 日集中市場外資買超較多的個股爲，鴻海、中工、三商壽、中興電、矽統、寶成、金像電、聯上發、東元、國建；4 月 16 日集中市場外資賣超較多的個股爲，長榮航、聯電、新光金 (2888-TW)、第一金 (2892-TW)、台新金 (2887-TW)、玉山金 (2884-TW)、緯創、台積電、華邦電、群創。


4 月 16 日集中市場投信買超較多的個股爲，聯電、大聯大、力成、群光、大亞、啟碁、旺宏、聯電、國產、日月光投控；4 月 16 日集中市場投信賣超較多的個股爲，中信金、光寶科、緯創、金像電、廣達、宏碁、鴻海、台達電、智邦、台光電。


4 月 16 日集中市場自營商買超較多的個股爲，聯電、友達、三商壽、元大金、漢翔、永豐金、中信金、威盛、仁寶、亞泥；4 月 16 日集中市場自營商賣超較多的個股爲，大同、長榮航、鴻海、燿華、東元、華航、中興電、廣達、華通、宏碁。


今天的大盤表現弱勢並已跌破月均線，資深分析師簡伯儀指出，在中東地緣政治衝突未解之前，操作上也仍應保守。台股的由 2 萬點以上的高檔恐慌性下殺，證券分析師黃漢成說，2024 年首季台股在登上 2 萬點後，第二季的操作難度頗高，近兩日的台股出現重挫，雖然可能在重跌之後會有反彈，但投資人應相對衡量本身對市場風險的承受能力再介入。同時，即使台股將還有震盪走堅的表現機會，但估計上檔空間已經不大。",2024-04-16 17:36:50,23303,台股今 (16) 日終場指數收在 19901.96 點，下跌 547.81 點，成交值 5349.09 億元；三大法人合計賣超 572.98 億元，包括新光金、第一金、台新金、玉山金等金控股均爲外資主要調節標的。,"['鴻海', '新光金', '第一金', '台新金', '玉山金']",da06b1db-a25f-4f04-89a1-2cfa24fb3e56
國泰3檔ETF配息出爐5月中入帳 年化配息率5-7%,"['台股', 'ETF', '債券', '國泰投信', '除息', '配息']","5 月報稅季將至，投資人密切關注多家投信的 ETF 配息公告，國泰投信官網今 (16) 日公布國泰投資級公司債 ETF(00725B-TW)、國泰 10Y+ 金融債 ETF(00933B-TW) 及國泰數位支付服務 (00909-TW) 3 檔配息金額，以今日收盤價計算，年化配息率落在 5-7%，將於 4 月 18 日除息，投資人只要於 4 月 17 日前買進，5 月 15 日就可入袋，對繳稅不無小補。


根據國泰投信官網顯示，00933B 4 月配息 0.07 元，與 3 月配息金額相同，若以今天收盤價 16.35 元計算，年化配息率約 5%；00725B 第一季配息 0.56 元，以今天收盤價 37.18 元計算，年化配息率約 6%；00909 配息 1.81 元，以今天收盤價 26.27 元計算，年化配息率接近 7%。


受到美國經濟強勁影響，針對市場原預測最快 6 月會迎來降息，美國總統拜登亦發表看法，他表示今年還是會降息，只是可能會延後 1 個月，引發股債市震盪，國泰投信 ETF 研究團隊表示，其實聯準會降不降息，投資人都不用對景氣或股債市表現太過於擔心，台股第一季以來，在資金豐沛、外資及投信助攻下，已提前站穩 2 萬點，目前的高點位更考驗投資人篩選個股的能力，透過一籃子股或債的 ETF 定期定額投資多頭市場，是免盯盤又可跟上大盤漲幅的懶人最佳投資法。


進一步觀察國泰投信 4 月除息的 ETF 中，兩檔債券 ETF 都是近期人氣標的，其中，00725B 規模已超過新台幣 968 億元，有望入列千億級債券俱樂部，指數持債平均有效存續期間為 11.77 年，標的指數近期殖利率有 6.11%(4/11)，因為殖利率和價格呈反比關係，未來降息後，若殖利率下降 1%，債券價格有機會上漲近 12%，若下降 2%，就可能有近 24% 的資本利得，近期殖利率創高，甜甜價讓買氣升溫。


另一檔 00933B，主打大到不能倒的全球系統性銀行，歷史上從無違約紀錄，吸引大戶及法人資金停泊，00933B 每張價格不到一萬七，有月月配息及收益平準金，且因債息屬於海外所得，免徵二代健保補充費，在綜合所得稅方面，海外所得 100 萬元以內免申報，適合精打細算族。


除了債券 ETF 被納入口袋清單，2024 年初以來價格飆升的比特幣，也帶給投資人不少驚喜，國泰投信 ETF 研究團隊亦建議，各種幣種的交易相當複雜，其實台灣就有跟數位資產相關的 ETF 可投資，00909 指數持股包括 Microstrategy 微策略 (12.44%) 是全球持有最多加密資產的上市公司之一、Coinbase(7.84%) 為美國最大加密貨幣交易所、礦機晶片最大供應商 NVIDIA 輝達 (6.45%)、超微 AMD(4.25%) 等，未來還有波段操作的空間，也是本月除息的 ETF 大黑馬。",2024-04-16 17:42:22,23302,5 月報稅季將至，投資人密切關注多家投信的 ETF 配息公告，國泰投信官網今 (16) 日公布國泰投資級公司債 ETF(00725B-TW)、國泰 10Y+ 金融債 ETF(00933B-TW) 及國泰數位支付服務,"['國泰投資級公司債', '國泰10Y+金融債', '國泰數位支付服務']",37463578-c8a7-414d-8684-ae1110166ca1
小七搶高端茶飲版圖 買杯要價百元「茶咖」將開賣,"['咖啡', '飲料', '超商', '統一超', '7-11']","在全家 (5903-TW) 甫宣布創立手搖飲品牌後，統一超 (2912-TW)7-ELEVEN 今 (16) 日也宣布，率超商通路之先，以「東西方結合」概念推出精品茶咖系列，期間限定僅 20 萬杯，法人估可創造出約 2000 萬元的營收，在飲料業逐漸進入旺季之際，再創新成長曲線。


7-ELEVEN 旗下精品咖啡品牌 CITY PRIMA 主要搶攻精品咖啡愛好者的消費市場，此次率超商通路之先，推出精品茶咖系列，選用精品級在地名茶、職人茶師監製的紅玉紅茶 (南投日月潭) 和春烏龍 (南投松柏嶺)，首次推出紅玉 18 精品拿鐵與春烏龍精品拿鐵茶咖，原價 130 元，並限量 20 萬杯，持續拓展高端飲料版圖。


7-ELEVEN 看好精品咖啡在台灣的發展潛力，2019 年即率超商通路之先推「衣索比亞耶加雪菲」精品咖啡，嚴選通過 CQI(咖啡品質協會) 評鑑 80 分以上的精品咖啡豆；2020 年起以 CITY PRIMA 正式品牌化深耕經營。


CITY PRIMA 精品咖啡長期以「主題造日」、「結構調整」、「品牌精耕」3 大品牌策略，追求咖啡極致風味，並拓展多元客群，有助國內精品咖啡進一步大眾化，此次新推出茶咖系列，導入高端茶飲新客可期，並創造成長的新動能。",2024-04-16 17:42:57,23301,小七搶高端茶飲版圖 買杯要價百元「茶咖」將開賣,"['全家', '統一超']",a3bb983e-549e-4ae3-8e1d-a95e541378bc
終端庫存問題緩解 新唐Q2營運復甦,"['永誠投顧', '股海大丈夫', '陳建誠', '本週財經大事', '新唐', '趨勢分析']","新唐 (4919-TW) 處消費電子傳統淡季，MCU 市場短期缺乏漲價動能，加上車用市場庫存調整持續，首季營收 84.68 億元、年衰退 5.44%。展望第二季，通路端庫存問題預期減輕，將重啟拉貨動能，有望帶動主要應用產品線逐步復甦。以車用與工控產品應用別而言，新唐車用電池管理晶片主要出貨日本為主，而在產品拓展導入中國 Tier 1 客戶下，在中國市場的發展可望穩步提升，另，抬頭顯示器應用新品也進入量產、供貨予台灣模組廠，將帶動該領域後市營收成長。


通訊產品方面，可望於下半年跟隨全球手機市況回溫，加上應用於鋰電池保護的 CSP mosfet 導入新平板應用，營收亦有成長趨勢。消費性應用上，獲得韓系乾衣機、空調等新型號產品導入，預期可望受惠下半年景氣回溫迎來成長。新唐持續推出新品並導入客戶應用，自去年第四季起推出 eBMC 晶片，鎖定邊緣運算平台市場，以實現線外管理及安全功能。該產品基於新唐既有的 BMC(伺服器遠端管理控制晶片) 和 TPM(信賴平台模組) 技術，目前已有廠商開始導入，並預期將在今年步入量產，將成為公司未來成長動能之一。電腦產品則受惠於 AI 應用新機種推出，擁有整體銷量回升題材，加上 USB4 re-timer 量產出貨予台灣電腦廠商，對後市展望相對樂觀。新唐今日的股價逐步從谷底走出，也預示著公司營運將回溫，3 月營收月增 3 成，是近 12 個月的新高，這就是投資人可以焦點關注的個股，與其再去追那些高檔的熱門股，這種低位階即將迎來復甦的股票，反而會是現階段相對好的投資標的。


想要跟著我一起學習基本面，掌握產業趨勢的，歡迎訂閱股海大丈夫的 YT 頻道：
https://www.youtube.com/@cmestyle 

想要掌握第一時間股市資訊，只要加入股海大丈夫 Line@ 就可以得到第一手消息

Line@官方粉絲帳號 : 
https://reurl.cc/Q9m4jq

專人諮詢服務：02-2542-9977

YT : 
https://www.youtube.com/@cmestyle

文章來源：永誠投顧陳建誠分析師",2024-04-16 17:53:53,23300,無摘要,['新唐'],69ccf94f-cf55-421e-8447-3cbf4eea28fd
〈新內閣人事〉工商協進會：期許財經新內閣鞏固台灣供應鏈關鍵地位,"['賴政府', '新內閣', '工商協進會', '郭智輝', '彭金隆', '劉鏡清']","行政院第三波新內閣人事今 (16) 日出爐，主要為財經部會官員。包括新任經濟部長郭智輝、金管會主委彭金隆，以及國發會主委劉鏡清。對此工商協進會指出，期許新內閣可以持續鞏固台灣在國際供應鏈中的關鍵地位。 


工商界最關切的財經部會官員今天揭曉，工商協進會指出，期許新任經濟部長郭智輝，以及國發會主委劉鏡清，為政府經貿政策注入新思維，創造產業的新動能。同時，也期許新任金管會主委彭金隆可以從金融發展的角度出發，推動金融改革，提升金融業的競爭力。 


工商協進會理事長吳東亮表示，工商界對新政府的期許包括經濟求堅韌、金融求發展、科技求創新、勞資求和諧、兩岸求穩定。另外，當前台灣受惠地緣政治與供應鏈關鍵地位，在國際上能見度大增，因此期許新政府應掌握當前產業發展趨勢，優化國內的投資環境，並拓展國際經貿合作的平台，鞏固台灣在全球的戰略價值地位。 


此外，工商協進會也提到，新內閣上任後將立即面對國內外政經情勢的挑戰，因此建議 520 上任前，可多與業界溝通。",2024-04-16 17:59:25,23299,行政院第三波新內閣人事今 (16) 日出爐，主要為財經部會官員。包括新任經濟部長郭智輝、金管會主委彭金隆，以及國發會主委劉鏡清。對此工商協進會指出，期許新內閣可以持續鞏固台灣在國際供應鏈中的關鍵地位。 ,[],189cc58f-f9fc-49d5-8a01-016df3090776
台股快速拉回，該如何調整持股？風雨中更能看清「這族群」就是下一波主流,"['趨勢分析', '大華國際投顧', '蘇建豐']","中東戰爭尚未平息，美國零售銷售數據高於市場預期，聯準會降息機率降低，美債殖利率上升，美股嚇趴回測，盤勢偏弱先觀察止跌訊號；台股跟著美股回測，今天加權指數直接灌破月線，先觀察不破前天低點或長下影線的初步止跌訊號，下面支撐 15932~19682 點。


大華國際投顧蘇建豐表示，今天台股下跌家數達到 1600 家，高達 9 成的股票都下跌，代表出現恐慌性殺盤，這種盤勢通常會伴隨快速彈升，投資朋友要冷靜思考，操作不要亂了手腳；漲多的電子股跌幅較重，例如台燿 (6274-TW)，聯茂(6213-TW)，佳必琪(6197-TW)，所羅門(2359-TW)，迎廣(6117-TW) 等等，不過股價位階並不相同，這時候觀察股價如果還能守穩月線，相對於台股就是較強勢，這種股票就可以續抱，甚至可以趁機佈局或加碼，盤勢止穩就能快速彈升，但是股價這兩天下跌，跌破季線，就是相對弱勢，該出場就要先出場，控制風險。


重電和電線電纜還是強勢，整個族群一起攻擊，均線乖離率大，本益比到 4X~50 倍以上偏高，不建議再追價，例如，華城 (1519-TW)，士電(1503-TW)，大亞(1609-TW)，亞力(1514-TW) 等等，應該要把目光轉到低檔轉強的好股票，更有上漲空間。


例如，風電訂單滿，上緯投控 (3708-TW)，今年預估獲利 13 元左右，本益比相對偏低，有機會成為下一波主流。


蘇建豐指出，AI 浪潮之下，AI 晶片要算力要提升晶片效能，就要 CoWoS 先進封裝以及水冷液冷散熱，甚至矽智財修正本益比之後，出現投資價值，今天沒跟著台股回測，有機會成為下一波主流。


世芯 - KY(3661-TW)，這一波股價從 4565 元跌到 2695 元，大跌 40%，但是今年預估獲利 80~90 元，本益比修正後，浮現投資價值，大多數矽智財個股這一波跌幅 30~50%，可以好好關注，例如，智原 (3035-TW)，愛普 (6531-TW)，創意 (3443-TW)，神盾 (6462-TW)，安國 (8054-TW)，不過每一檔操作方式不同，跟著蘇建豐掌握操作節奏，獲利更輕鬆。


健策第二 - 一詮 (2486-TW)，打入 CoWoS 供應鏈，高階均熱片下半年開始出貨，今年預估獲利 3~5 元，第一波操作 51~76.6 元，大賺 + 50%；股價回測還站穩月線，又有操作的機會，跟著大華蘇建豐佈局，簡單獲利。


CoWoS 飆股 - 迅得 (6438-TW)，CoWoS 預計下半年通過台積電認證出貨，營收會大幅度跳升，今年預估獲利 10 元，目前本益比 13 倍，股價 128 元，同樣獲利 10 元的辛耘，股價 34X 元，這就會有比價空間，潛在上漲空間 50% 以上。


蘇建豐認為，AI 題材燒不完，矽統 (2363-TW) 切入矽智財，股價大漲 + 40%；佳能 (2374-TW) 切入 AI 應用平台，股價大漲 + 54%；所羅門 (2359-TW) 切入輝達機器人，大漲 1.83 倍，這都說明資金對於 AI 較有共識，獲利就在裡面。


「隱藏機器人 3XXX」，市場上沒人知道，公司深耕智慧型機器人，視覺解決方案，快速切入 AI 領域，第一季營收年增 80% 以上，今年預計營收和獲利都會倍增，股價 3X 元嚴重低估，要比價百元所羅門，所羅門第二不要錯過，震盪就是佈局機會。


「天眼商機 XXX1」，股價 2X 元低檔轉強，小資族都可以操作，今天股價還創下近期高，AI 新商機營收大爆發，3 月營收年增翻倍，股價會繼續攻擊，潛在上漲空間高達 + 50% 以上，現在就是起漲點。


採訪來源: 大華國際投顧 蘇建豐分析師




股市高檔震盪，操作難度加大，現在不用求大波段獲利，一檔 + 20%，五檔就 + 100%，一樣翻倍賺。


盤勢震盪，共體時艱，超級優惠來了，一起卡位重壓，「飆股龍來賺」，重壓飆股，優惠 168，直接留言 ""重壓 + 手機號碼""


【Line ID】@lung88988


https://lin.ee/NoCbIJF




台股快速拉回，該如何調整持股？風雨中更能看清「這族群」就是下一波主流




FB 頻道 
https://www.facebook.com/stockfuturelung5


LINE 官方帳號 
https://lin.ee/NoCbIJF


ID:@lung88988


本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2024-04-16 18:00:06,23298,無摘要,"['上緯投控', '佳必琪', '所羅門', '迎廣', '華城', '士電', '大亞', '亞力', '世芯-KY', '台燿', '智原', '愛普', '創意', '神盾', '安國', '一詮', '迅得', '矽統', '聯茂', '佳能']",5b80e784-54ea-406a-afce-968aa5730902
威剛跌停 欣興重挫 如何看待? 資金行情結束 贏在修正，短線部位持續獲利放口袋: 弘塑 全訊,"['亨達投顧', '陳智霖', '威剛', '欣興', '弘塑', '全訊', '台積電', '嘉基', '國巨', '川湖', 'CoWoS', '世芯-KY', '趨勢分析']","台股今天重挫超過 - 2.68%，盤中下跌接近 600 點，大家都很關心行情接下來的變化，邀請投資人可以鎖定我今天晚上 7 點播出的節目，從今天整體市場資金的變化先給大家結論，資金行情結束，股市修正 你想要賺錢也要贏在修正，為何會說資金行情結束，今天的節目會透過 2 個重點來跟大家分析這樣的現象。


今天的盤面很明顯的連防守型的股票都重挫，除了匯率貶值創低外資賣超之外連同內資的自營商也大幅度的賣超，因此造成好壞的股票全面下跌，很多熱門股打到跌停板，因此今天盤面氣氛有恐慌的味道，明天就是台指期的結算，從籌碼面來看還是會震盪不排除壓低結算，但是市場已經恐慌而且多檔股票重挫，短期你是否要隨著情緒去亂砍股票不見得是好的時機，因為星期四將是我們臺股最重要的權值股台積電 (2330-TW) 的法說會，半導體趨勢向上不變，第二季會整理老師在 4 月 6 號直播很明白告訴各位，第二季重點將是要避開回檔，更是在去年 12 月就早已預告第一季會見到相對高點，第二季會整理的看法，目前是完全吻合。


因為這些的看法所延伸的策略，才會有帶會員的這些的操作方式，相信大家很清楚我們 3 月到 4 月份的操作非常的亮眼，帶會員有進有出，長短做搭配，哪些股票可以持續操作進場都非常的清楚，舉例來講，4 月 9 號賣出了四檔股票，分別是嘉基 (6715-TW)、國巨(2327-TW)、川湖(2059-TW) 與弘塑(3131-TW)，大多數賣出都沒有買回來，只有弘塑持續的做操作，今天盤中股價從快跌停拉到盤上，這足以證明它是強勢股，CoWoS 是趨勢完全驗證。




從去年 9/30 節目就預告 CoWoS 今年產能翻倍至明年則會翻到三倍，既然 CoWoS 是重點股票，但依照個股屬性位階有著不同的操作手法，3 月以來老師操作弘塑大家有目共睹，860 元附近進場跟加碼兩筆，上星期跟大家預告會遇到通膨反彈的利空測試，因此 960 元附近將兩筆資金獲利高出，到週四台股實際利空測試下跌，我們重新於 900 元以下進場買進，週五弘塑攻漲停收盤 1005 元，周一台股重挫接近三百點，弘塑繼續大漲，智霖老師在 4/15 請會員在 1030 元以上獲利了結，盤中繼續創高至 1065 元，會員隨便賣都賺錢，為何這檔股票這裡要賣? 為何弘塑是以做高出低進價差為主，這都是需要透過有經驗的老師來帶領幫助你，弘塑這檔股票最近這幾筆操作，你只要是買 1 張就好，短短一個月就讓你賺超過 30 萬以上，扣掉會費還大賺，假設你是買 10 張那就是 10 倍。




台股出量下跌，截至上週五融資及外資借券連環增創高，老師近一個月文章不斷強調指數在高檔震盪時最重視的就是籌碼面，老師 APP 的文章每星期都有分享當週信用籌碼有疑慮名單，而且陳智霖分析師的 APP 是提供投資朋友免費下載註冊的，在 3/16(六) 直播點名世芯 - KY(3661-TW) 籌碼有疑慮第一名，股價從當時的 3600 元跌至昨天 2755 元，看對節目找到一個能夠提醒避開風險，慷慨分享獨家數據提出觀點的分析師，目前檯面上應該只有被網友稱為超直白會長的陳智霖老師，而現階段還有哪些個股有籌碼面問題呢? 投資朋友你一定要立即下載 APP 來收看，平日的晚上 19:00 也都會有陳智霖老師親自撰寫的免費分析文章，沒有下載 APP 真的就是你的損失喔。


點擊連結免費下載註冊〈陳智霖分析師
 APP
〉獎勵金回饋立即領 
https://hantec.liveinapp.com/jhih-lin-app-lin




台股今天重，我想大家心情一定會比較低落，老師還是呼籲大家正能量，今天的節目會透過數據面來告訴你，還是先以拉回整理看待，但是資金行情一旦結束代表著拉回之後的反彈後面很多個股，你是必須要做出調整的，威剛昨天創新高之後今天打到跌停板，今天的節目會再度透過籌碼面來跟你分析威剛也要告訴投資朋友股市操作的觀念，欣興 (3037-TW) 在昨天文章也是告訴各位，趨勢股拉回是布局機會，既然是布局就不是壓好壓滿，而是要透過控管策略的方式，臺達電華碩這些個股今天也都有出現拉回，前面我們有帶會員操作獲利放口袋，包括今天的全訊 (5222-TW) 也全數獲利了結，有這些短線操作的搭配，中長線持股獲利回吐是可以接受的，更多的細節跟觀念，邀請你一定要點幾下方影片來收看，也請你不吝嗇幫我按讚跟分享， 500 個讚，我們周四節目再見面。


最新影音 (請點影音上方標題至 Youtube 收視品質會更佳)




才剛剛接觸陳智霖分析師的新朋友，建議您現在立即點選連結下載安裝陳智霖分析師 APP，新註冊的用戶可免費盤中選股以及會員專屬影音，歡迎您透過體驗來了解陳智霖老師，午報導航體驗都是限時限額開放，千萬不要浪費了您可以免費體驗的權益喔。




點擊連結免費下載註冊〈陳智霖分析師
 APP
〉獎勵金回饋立即領 
https://hantec.liveinapp.com/jhih-lin-app-link


錢進熱線 02-2653-8299, 立即邁向系統依據的股票操作。


文章來源：陳智霖分析師 / 亨達投顧


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2024-04-16 18:10:06,23297,無摘要,[],da9d194a-f323-4219-8939-7bfb6f46d98f
台股急殺摜破2萬點 金管會信心喊話「不能只看一日」,"['台股', '金管會', '證期局', '外資']","台股今 (16) 日跳水重挫 547 點，摜破 2 萬點大關，股匯雙殺引起市場恐慌，金管會對外信心喊話，證期局主秘尚光琪表示，主要受到中東地緣政治升溫影響，美股全數收黑，台股雖在亞股中跌最多，但不能只看一日，要看長期趨勢，並重申上市櫃公司基本面穩健，金管會將持續密切關注國際政經變化，適時採取相關措施。


觀察今天亞股表現，呈現全面下跌，台股收盤指數為 19901.96 點，下跌 547.81 點，跌幅 2.68%，成交值 5349.08 億元，外資賣超約 366.15 億元；同時段，韓國跌 2.38%，日本跌 1.68%，香港跌 1.59%，新加坡跌 1.28%，上海跌 0.66%。


若從今年以來股市走勢及外資動向來看，今年截至 4/15 止，台股漲幅 14.05%，遜於日本漲幅 17.24%，勝過上海漲幅 2.77%、韓國漲幅 0.57%、新加坡跌幅 1.75%、深圳跌幅 1.63%、香港跌幅 2.62%，台股表現在亞股中位居第二名。


根據統計，今年截至 4/15 止，外資買超台股 909.64 億元，台股集中市場日均成交量約 3943 億元，相較去年同期增加 77.33%。信用交易之整戶擔保維持率為 173.44%。


尚光琪強調，台股基本面尚稱穩健，今年截至 3 月底，本益比約 23.53 倍，現金殖利率達 2.71% (加計股票股利為 2.81%)，國內上市櫃公司截至 3 月底累計營收約 9.53 兆元，較去年同期增加 5.4%，為歷年同期次高。",2024-04-16 18:13:19,23296,台股今 (16) 日跳水重挫 547 點，摜破 2 萬點大關，股匯雙殺引起市場恐慌，金管會對外信心喊話，證期局主秘尚光琪表示，主要受到中東地緣政治升溫影響，美股全數收黑，,[],8c51a5cd-dc31-406e-bf74-f370d43bd274
泓德能源首參與國際智慧移動展 攜手士電布局電動車充電業務,"['泓德能源', '士電', '充電', '電動車']","泓德能源 (6873-TW) 今 (16) 日宣布，將首度參與台灣國際智慧移動展，與士林電機 (1503-TW) 聯合展出，共同布局電動車充電事業版圖，不僅呈現各自在充電領域的成果與優勢，更表達雙方合作表後光儲充解決方案的決心。


泓德能源 2021 年成立星舟快充提供全方位充電營運商服務，整合集團軟硬體資源，提供一站式充電營運解決方案。


泓德能源指出，台灣目標 2040 年禁售燃油車，因此積極拓展電動車市場，但要普及電動車，就得先布建足夠的充電樁，才能減緩車主的里程焦慮問題。從電動車數量來看，台灣 2023 年新售純電小客車為 2.4 萬輛，總量已達 5.8 萬輛。預估到 2030 年單年銷售量將成長至 11-18 萬輛，總量則為 52-71 萬輛，路上每 10 台車就有 1 台是純電小客車，銷售佔比達 30-40%。


泓德能源總經理周仕昌表示，因應電動車銷量不斷提高，充電設備與相關服務也必須大幅提升，才能滿足車主需求。參考電動車的銷量預估，充電設備累計至 2030 年預計有 146-200 億的規模，至 2030 單一年度，充電費用則預估有 96-130 億的收入。泓德能源看好充電市場商機，成立星舟快充，展開「充電站建置與營運」、「充電設備銷售與保修」以及「充電站加盟與代管服務」。


也因此，泓德能源將與士林電機在台灣成立合資公司，展開在地化生產與銷售通路合作，共同將表後光儲充解決方案應用在各種不同場域中。未來，雙方也將一起跨足國際市場，首要目標即瞄準日本市場，並與日本在地大型商社合作，共同開發表後光儲充解決方案應用場域。


星舟快充整合四大營運優勢，包含完整規劃建置團隊、自有維修客服團隊、後台軟體開發團隊與曝光引流行銷團隊，提供軟硬體場域整合解決方案 TITAN，服務內容涵蓋智慧綠電系統、充電樁設備與充電專用園區。充電站開發站點已遍及全台，合作夥伴包含連鎖通路、停車場業者與飯店百貨等。",2024-04-16 18:21:49,23295,泓德能源 (6873-TW) 今 (16) 日宣布，將首度參與台灣國際智慧移動展，與士林電機 (1503-TW) 聯合展出，共同布局電動車充電事業版圖，不僅呈現各自在充電領域的成果與優勢，更表達雙方合作表後光儲充解決方案的決心。,"['泓德能源', '士電', '泓德能源']",bfe5d175-b7f1-49ad-8dc4-75806fd4b879
勞動部： 訂單回穩 無薪假人數降至 6385人 創34個月來新低,"['無薪假', '勞動部', '製造業']","勞動部今（16）日公布勞雇雙方協商減少工時（無薪假）統計，無薪假人數降至 6385 人，創下自 2021 年 6 月、34 個月來新低，比上期公布人數大幅減少 1351 人。勞動部表示，本次以製造業無薪假人數減少最多，顯示訂單呈現回穩，整體趨勢持續朝好的方向發展。


勞動部指出，無薪假實施事業單位共 260 家，實施人數 6385 人，較上期公布的 346 家、7736 人相較，減少 86 家，人數減少 1351 人，其中製造業就減少 1148 人，顯示不少事業單位回報訂單回穩，停止實施無薪假，可見整體仍往好的方向走。


根據勞動部統計資料指出，2021 年因新冠疫情實施三級警戒，無薪假人數當年 6 月 24 日最高達 1 萬 229 人，本期降至 6385 人，創下歷時 2 年 10 個月來的新低紀錄。


單以實施無薪假的產業別來看，仍以製造業實施人數比例最高、達 5969 人，減少最多的業別亦為製別業，其中以金屬機電業減少 972 人最多、其次為資訊電子減少 144 人、民生工業減少 84 人，只有化學工業反增加 52 人。",2024-04-16 18:28:57,23294,無薪假人數降至 6385 人，創下自 2021 年三級警戒後、34 個月來新低，與上期公布人數大幅減少 1351 人。勞動部表示，本次公布以製造業無薪假人數減少最多，顯示訂單呈現回穩，整體趨勢持續朝好的方向發展。,[],fce9f3d8-a755-4fb1-9d0c-b63378644653
裕慶-KY通過配發股息13元 擬6月下旬不含息IPO上市,"['裕慶-KY', 'IPO', 'EPS']","商用展示架、智能電動床機構件廠商裕慶 - KY(6957-TW) 在 2023 年全年稅後純益達 8.8 億元，每股純益 18.11 元，今 (16) 由股東會通過配發每股 13 元股息，不過，規劃於 6 月下旬上市掛牌的裕慶 - KY，預計在上市時將不含此一息值掛牌，也就是說，裕慶 - KY 的去年 13 元股息將在上市前配發給現有股東完畢。 


目前股本 4.87 億元的裕慶 - KY 爲來台第一上市的 KY 公司，2023 年營收 38.64 億元，毛利率 46.6%，年增 12.2 個百分點，2023 年全年稅後純益達 8.8 億元，年增 68.19%，每股純益 18.11 元，今天召開的股東會則通過配發去年股息 13 元，盈餘配發率爲 71.78%，也是歷年最高的股利配發案。


裕慶 - KY 為商用展示架、智能電動床機構件之設計、製造、服務全方位大廠，資本額 4.87 億元，1998 年起源於台灣，擁有台灣南投、中國昆山等生產基地，以及美國芝加哥子公司 Beeline 之設計團隊與在地倉儲服務，2023 年商用展示架、智能電動床機構件營收比重分別為 69.53%、26.14%，裕慶集團於 2018 年啟動商用展示架從 OEM 轉型 ODM 業務模式，陸續打入 Home Depot、Lowe’s 等全球大型量販品牌通路供應鏈，且集團亦為全球知名通路、食品飲料、服飾鞋類等品牌客戶的長期合作夥伴，至今累積超過 30 家品牌客戶服務實績，直接銷售客戶比例提升至 89.87%。


裕慶 - KY 2023 年合併營收達 38.64 億元，年減 10.82％，主係美國實體經濟受到升息影響，消費者對高單價產品的消費力道逐漸減弱，使智能電動床機構件訂單隨之減少所致，惟受惠集團業務接單組合優化、垂直整合效益展現，帶動 2023 年營業利益達 11 億元，年增 77.51％，稅後淨利 8.80 億元，年增 68.19％，每股純益達 18.11 元，年增 57.89%，繳出歷年新高成績。


裕慶 - KY 申請上市案，於 2023 年 12 月 25 日經證券交易所上市審議會通過，並於 2024 年 1 月 25 日經證交所董事會通過核准上市，由中國信託證券擔任主辦券商，預計於 6 月下旬掛牌。


裕慶 - KY 指出，看好主要客戶今年仍持續推動店面改裝、展店計畫，帶動商用展示架訂單拉貨良好需求，再加上集團於去年研發專利燈具展示架、自動灑水商用展示架等新品亦陸續於今年出貨放量，有助於挹注未來營運良好動能。


另一方面，裕慶 - KY 仍戮力擴大商用展示架及智能電動床機構件兩大業務接單動能，同時，深化集團垂直整合策略效益，並結合 AI 感測模組、電子相關技術研發設計。",2024-04-16 18:54:37,23293,裕慶 - KY(6957-TW) 在 2023 年全年稅後純益達 8.8 億元，每股純益 18.11 元，今 (16) 由股東會通過配發每股 13 元股息，不過，規劃於 6 月下旬上市掛牌的裕慶 - KY，預計在上市時將不含此一息值。,['裕慶-KY'],7674f742-5e8e-4797-a15a-ad9f5945fac3
